season,week,matchup,Receiver_Control,Def_Player_Control,desc,gameday,game_id,play_id,qtr,clock_mm,down,ydstogo,yardline_100,posteam,defteam,player_name,position,interception,complete_pass
2023,9,TB @ HOU,0.5458381480293671,0.6012334486878205,"(2:19) (Shotgun) 6-B.Mayfield pass short middle to 88-C.Otton for 3 yards, TOUCHDOWN [52-J.Greenard].",2023-11-05,2023110505,837,1,2:19,2,3,3,TB,HOU,Henry To'oTo'o,LB,0,1
2023,6,IND @ JAX,0.5119944290159022,0.6009298257904,(:21) (Shotgun) 10-G.Minshew pass short right to 28-J.Taylor pushed ob at JAX 38 for 4 yards (33-D.Lloyd).,2023-10-15,2023101506,2093,2,0:21,1,10,42,IND,JAX,Devin Lloyd,LB,0,1
2023,2,CLE @ PIT,0.645355841556972,0.6005854532132616,(13:34) (Shotgun) 4-D.Watson pass short right to 2-A.Cooper pushed ob at CLE 39 for 5 yards (34-C.Sullivan).,2023-09-18,2023091801,176,1,13:34,3,1,66,CLE,PIT,Chandon Sullivan,DB,0,1
2023,3,ATL @ DET,0.6009117636556314,0.6005674365785769,(5:36) (Shotgun) 16-J.Goff pass short middle to 11-K.Raymond to ATL 33 for 11 yards (3-J.Bates) [27-R.Grant].,2023-09-24,2023092402,612,1,5:36,2,9,44,DET,ATL,Calais Campbell,DE,0,1
2023,16,LV @ KC,0.5622737405123507,0.6001584713067584,(3:01) (Shotgun) 4-A.O'Connell pass short right to 81-A.Hooper to KC 12 for 4 yards (32-N.Bolton).,2023-12-25,2023122500,722,1,3:01,2,14,16,LV,KC,Nick Bolton,LB,0,1
2023,5,PHI @ LA,0.5621188167913361,0.6000461720058626,"(7:22) (No Huddle, Shotgun) 9-M.Stafford pass short middle to 10-C.Kupp to PHI 41 for 11 yards (30-J.Evans).",2023-10-08,2023100808,465,1,7:22,1,10,52,LA,PHI,Nicholas Morrow,LB,0,1
2023,2,NYJ @ DAL,0.6573060704436204,0.5992928119597178,(6:08) 4-D.Prescott pass short right to 88-C.Lamb to NYJ 36 for 1 yard (1-A.Gardner).,2023-09-17,2023091710,2822,3,6:08,2,10,37,DAL,NYJ,Brandin Echols,CB,0,1
2023,12,SF @ SEA,0.5008866700029914,0.5991416626949116,(6:44) (Shotgun) 7-G.Smith pass short middle to 87-N.Fant to SEA 47 for 16 yards (31-T.Gipson) [97-N.Bosa].,2023-11-23,2023112302,3630,4,6:44,3,16,69,SEA,SF,Tashaun Gipson,FS,0,1
2023,9,LAC @ NYJ,0.5375812744177354,0.5984161659324574,"(:40) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to LAC 25 for 6 yards (57-C.Mosley, 30-M.Carter).",2023-11-06,2023110600,3248,3,0:40,2,15,81,LAC,NYJ,C.J. Mosley,ILB,0,1
2023,5,PHI @ LA,0.6448803232266855,0.598076425372388,"(:29) (No Huddle, Shotgun) 9-M.Stafford pass short middle to 89-T.Higbee to LA 25 for 12 yards (52-Z.Cunningham).",2023-10-08,2023100808,4108,4,0:29,4,5,87,LA,PHI,Zach Cunningham,ILB,0,1
2023,10,GB @ PIT,0.7647295598723074,0.5980087654631503,(13:59) 8-K.Pickett pass short right to 83-Co.Heyward to PIT 48 for 13 yards (37-C.Valentine).,2023-11-12,2023111205,109,1,13:59,1,10,65,PIT,GB,Preston Smith,DE,0,1
2023,16,NO @ LA,0.5008956671670924,0.5971499707192828,"(1:06) (No Huddle, Shotgun) 4-D.Carr pass incomplete short right to 22-R.Shaheed.",2023-12-21,2023122100,1839,2,1:06,2,5,42,NO,LA,Quentin Lake,SAF,0,0
2023,15,LAC @ LV,0.7097341439977436,0.5970683423378778,"(13:47) (Shotgun) 2-E.Stick pass incomplete short left to 7-G.Everett (1-M.Epps, 95-J.Jenkins).",2023-12-14,2023121400,110,1,13:47,3,3,64,LAC,LV,Marcus Epps,SAF,0,0
2023,10,IND @ NE,0.5681656996796774,0.5970464294333594,(13:18) (Shotgun) 10-G.Minshew pass short right to 11-M.Pittman ran ob at IND 42 for 9 yards.,2023-11-12,2023111200,2125,3,13:18,1,20,67,IND,NE,Shaun Wade,CB,0,1
2023,15,NYG @ NO,0.5048808148677607,0.5969916826248219,(12:44) (Shotgun) 15-T.DeVito pass short right to 26-S.Barkley pushed ob at NO 43 for 17 yards (32-T.Mathieu).,2023-12-17,2023121702,178,1,12:44,2,10,60,NYG,NO,Pete Werner,LB,0,1
2023,12,JAX @ HOU,0.5487833571977881,0.5969064020112144,(:42) (Shotgun) 7-C.Stroud pass short middle to 3-T.Dell to JAX 31 for 1 yard (30-M.Brown).,2023-11-26,2023112602,1805,2,0:42,1,10,32,HOU,JAX,Montaric Brown,CB,0,1
2023,11,LAC @ GB,0.6773303712186891,0.5966738935478081,(1:27) (Shotgun) 10-J.Herbert pass short right to 30-A.Ekeler pushed ob at LAC 26 for 6 yards (7-Q.Walker).,2023-11-19,2023111903,4158,4,1:27,1,10,80,LAC,GB,Quay Walker,LB,0,1
2023,15,PIT @ IND,0.5717304326882182,0.5966654857467748,"(:27) (Shotgun) 10-G.Minshew pass short right to 2-D.Montgomery for 14 yards, TOUCHDOWN.",2023-12-16,2023121601,2124,2,0:27,2,10,14,IND,PIT,Elandon Roberts,OLB,0,1
2023,17,PIT @ SEA,0.6177118803095485,0.5965997736758261,"(:16) (No Huddle, Shotgun) 2-M.Rudolph pass short right to 30-J.Warren to PIT 29 for 4 yards (0-D.Bush).",2023-12-31,2023123111,1934,2,0:16,2,5,75,PIT,SEA,Devin Bush,LB,0,1
2023,5,BAL @ PIT,0.502894846837403,0.5959501346356662,(12:14) (Shotgun) 8-K.Pickett pass deep right to 14-G.Pickens pushed ob at PIT 31 for 21 yards (28-R.Darby).,2023-10-08,2023100806,1166,2,12:14,2,10,90,PIT,BAL,Ronald Darby,CB,0,1
2023,8,NO @ IND,0.5286602450528238,0.59550804467919,"(5:07) (Shotgun) 10-G.Minshew pass incomplete short right to 14-A.Pierce. Indianapolis challenged the incomplete pass ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",2023-10-29,2023102903,1918,2,5:07,2,7,72,IND,NO,Paulson Adebo,CB,0,0
2023,7,BUF @ NE,0.776639169607242,0.5954581519341902,(11:33) (Shotgun) 17-J.Allen pass short left to 88-D.Knox to NE 10 for 10 yards (5-J.Peppers).,2023-10-22,2023102203,2152,3,11:33,1,10,20,BUF,NE,Ja'Whaun Bentley,LB,0,1
2023,1,TB @ MIN,0.6675926895795515,0.5948945112294739,(1:56) (Shotgun) 8-K.Cousins pass short right to 3-J.Addison to MIN 25 for no gain (29-C.Izien).,2023-09-10,2023091004,983,1,1:56,3,2,75,MIN,TB,Christian Izien,SAF,0,1
2023,6,DAL @ LAC,0.5824396199287244,0.5946284667468951,(3:00) (Shotgun) 4-D.Prescott pass short right to 20-T.Pollard pushed ob at LAC 13 for 2 yards (9-K.Murray).,2023-10-16,2023101600,1750,2,3:00,3,3,15,DAL,LAC,"Kenneth Murray, Jr.",LB,0,1
2023,16,DET @ MIN,0.5760498427729147,0.5946245627383515,(6:27) 12-N.Mullens pass deep right to 86-J.Mundt pushed ob at DET 9 for 23 yards (44-M.Rodriguez).,2023-12-24,2023122405,3779,4,6:27,1,10,32,MIN,DET,Malcolm Rodriguez,LB,0,1
2023,10,HOU @ CIN,0.5427118559556179,0.5944619248153311,(9:44) 7-C.Stroud pass incomplete short right to 3-N.Dell (22-C.Awuzie).,2023-11-12,2023111202,2367,3,9:44,2,3,3,HOU,CIN,Chidobe Awuzie,CB,0,0
2023,4,ATL @ JAX,0.5568532926531573,0.5944020532413248,"(9:50) (Shotgun) 9-D.Ridder pass short left to 5-D.London to ATL 35 for 6 yards (37-T.Herndon, 48-C.Muma).",2023-10-01,2023100100,3245,4,9:50,3,6,71,ATL,JAX,Tre Herndon,CB,0,1
2023,14,BUF @ KC,0.6596734374729011,0.5939748029024263,(1:19) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 30 for 5 yards (22-T.McDuffie) [51-M.Danna].,2023-12-10,2023121009,2031,2,1:19,1,10,75,BUF,KC,Trent McDuffie,CB,0,1
2023,13,SF @ PHI,0.5338561206389518,0.5933664603277989,(13:05) (Shotgun) 13-B.Purdy pass short right to 11-B.Aiyuk pushed ob at SF 22 for 12 yards (2-D.Slay).,2023-12-03,2023120309,1122,2,13:05,2,15,90,SF,PHI,Bradley Roby,CB,0,1
2023,17,ATL @ CHI,0.5371441199694285,0.5932718333884842,(12:20) (Shotgun) 1-J.Fields pass deep right to 2-D.Moore ran ob at ATL 28 for 32 yards.,2023-12-31,2023123103,221,1,12:20,1,10,60,CHI,ATL,Jessie Bates,FS,0,1
2023,14,PHI @ DAL,0.5011944387159205,0.593118821969224,(6:46) (Shotgun) 1-J.Hurts pass incomplete short middle to 6-D.Smith (33-D.Clark).,2023-12-10,2023121011,539,1,6:46,2,11,46,PHI,DAL,Damone Clark,LB,0,0
2023,1,CIN @ CLE,0.5880059061040718,0.592911831881544,(2:58) (Shotgun) 9-J.Burrow pass short middle to 83-T.Boyd to CIN 22 for 6 yards (22-G.Delpit).,2023-09-10,2023091002,767,1,2:58,3,7,84,CIN,CLE,Grant Delpit,SAF,0,1
2023,6,SEA @ CIN,0.5342111857216222,0.5928439156961071,(2:03) (Shotgun) 9-J.Burrow pass incomplete deep left to 1-J.Chase.,2023-10-15,2023101503,3703,4,2:03,1,10,86,CIN,SEA,Riq Woolen,CB,0,0
2023,12,MIA @ NYJ,0.6695007903761274,0.5922079748773957,"(2:31) (No Huddle, Shotgun) 7-T.Boyle pass incomplete short middle to 33-D.Cook.",2023-11-24,2023112400,4031,4,2:31,1,10,64,NYJ,MIA,Duke Riley,MLB,0,0
2023,5,PHI @ LA,0.5334876943309768,0.592080327774895,"(11:52) (No Huddle, Shotgun) 1-J.Hurts pass short right to 88-D.Goedert pushed ob at LA 21 for 8 yards (4-J.Fuller).",2023-10-08,2023100808,182,1,11:52,1,10,29,PHI,LA,Jordan Fuller,SAF,0,1
2023,10,HOU @ CIN,0.5146543568233701,0.5917279328869797,(2:04) (Shotgun) 9-J.Burrow pass short middle to 83-T.Boyd pushed ob at HOU 7 for 64 yards (30-D.Houston-Carson).,2023-11-12,2023111202,4241,4,2:04,2,10,71,CIN,HOU,Denzel Perryman,MLB,0,1
2023,6,NO @ HOU,0.6062352511219233,0.5915358906875245,"(1:52) (No Huddle, Shotgun) 4-D.Carr pass short right to 7-T.Hill pushed ob at HOU 45 for 4 yards (53-B.Cashman).",2023-10-15,2023101505,1770,2,1:52,2,5,49,NO,HOU,Blake Cashman,LB,0,1
2023,8,NYJ @ NYG,0.5801863926119539,0.5914516128040196,(3:49) 15-T.DeVito pass incomplete short right to 82-D.Bellinger (3-J.Whitehead).,2023-10-29,2023102905,1990,2,3:49,1,10,74,NYG,NYJ,Jordan Whitehead,FS,0,0
2023,10,HOU @ CIN,0.5902071551810952,0.5913534578695882,(1:06) (Shotgun) 7-C.Stroud pass incomplete short right to 26-D.Singletary [92-B.Hill].,2023-11-12,2023111202,1933,2,1:06,2,13,58,HOU,CIN,Germaine Pratt,LB,0,0
2023,2,MIA @ NE,0.6002595785134862,0.591307458361902,"(14:28) (No Huddle, Shotgun) 10-M.Jones pass short middle to 85-H.Henry to MIA 42 for 13 yards (8-J.Holland; 51-D.Long).",2023-09-17,2023091712,3306,4,14:28,2,7,55,NE,MIA,David Long Jr.,ILB,0,1
2023,12,WAS @ DAL,0.513612318621481,0.590974830703094,(1:27) (Shotgun) 4-D.Prescott pass deep right to 83-J.Brooks to WAS 38 for 24 yards (25-B.St-Juste) [31-K.Curl].,2023-11-23,2023112301,2001,2,1:27,2,10,62,DAL,WAS,Benjamin St-Juste,CB,0,1
2023,18,TB @ CAR,0.6349136539624135,0.5907803630901439,"(:25) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 1-R.White to CAR 33 for 4 yards (40-D.Jones).",2024-01-07,2024010705,1973,2,0:25,2,2,37,TB,CAR,Deion Jones,LB,0,1
2023,6,SF @ CLE,0.5440300076860355,0.5906904753799621,(13:16) 13-B.Purdy pass incomplete short right to 11-B.Aiyuk.,2023-10-15,2023101504,3454,4,13:16,1,10,82,SF,CLE,Denzel Ward,CB,0,0
2023,1,DET @ KC,0.5137875553354273,0.590211121476073,(12:56) (Shotgun) 15-P.Mahomes pass short left to 1-J.McKinnon to KC 31 for 10 yards (44-M.Rodriguez).,2023-09-07,2023090700,194,1,12:56,3,2,79,KC,DET,Malcolm Rodriguez,LB,0,1
2023,10,IND @ NE,0.8100939621048885,0.5899599523191158,(14:20) (Shotgun) 10-M.Jones pass incomplete short middle to 38-R.Stevenson [99-D.Buckner].,2023-11-12,2023111200,84,1,14:20,2,7,77,NE,IND,Zaire Franklin,OLB,0,0
2023,7,CLE @ IND,0.5110105488220984,0.589608598766649,"(11:47) (Shotgun) 10-G.Minshew pass deep right to 1-J.Downs for 59 yards, TOUCHDOWN. Penalty on CLE-95-M.Garrett, Defensive Offside, declined.",2023-10-22,2023102202,287,1,11:47,3,7,59,IND,CLE,Grant Delpit,SAF,0,1
2023,12,TB @ IND,0.6358186964816552,0.5893196681574174,(13:32) (Shotgun) 10-G.Minshew pass short middle to 86-W.Mallory to IND 41 for 12 yards (7-S.Barrett).,2023-11-26,2023112603,2382,3,13:32,3,6,71,IND,TB,SirVocea Dennis,LB,0,1
2023,18,CLE @ CIN,0.654941362104872,0.5892756953311097,(11:52) 12-J.Driskel pass short right to 18-Dav.Bell to CLE 26 for 2 yards (57-G.Pratt) [96-C.Sample].,2024-01-07,2024010701,233,1,11:52,1,10,76,CLE,CIN,Germaine Pratt,LB,0,1
2023,6,DET @ TB,0.8139087471278559,0.5892562186422946,(13:25) (Shotgun) 16-J.Goff pass incomplete short right to 14-A.St. Brown.,2023-10-15,2023101508,1056,2,13:25,1,10,95,DET,TB,Antoine Winfield Jr.,SAF,0,0
2023,14,GB @ NYG,0.5937769500297154,0.5891768170394922,"(2:52) (Shotgun) 10-J.Love pass short right to 13-D.Wicks pushed ob at GB 47 for no gain (25-D.Banks). The Replay Official reviewed the short of the line to gain ruling, and the play was REVERSED. (Shotgun) 10-J.Love pass short right to 13-D.Wicks pushed ob at GB 48 for 1 yard (25-D.Banks).",2023-12-11,2023121101,815,1,2:52,4,1,53,GB,NYG,Deonte Banks,CB,0,1
2023,1,JAX @ IND,0.6061827352593171,0.5888494047360558,(12:49) (Shotgun) 5-A.Richardson pass short right to 11-M.Pittman to JAX 21 for 8 yards (5-A.Cisco).,2023-09-10,2023091003,2369,3,12:49,2,7,29,IND,JAX,Andre Cisco,SAF,0,1
2023,7,ATL @ TB,0.5890965474663981,0.5884780812909886,"(1:34) (No Huddle, Shotgun) 6-B.Mayfield pass short right to 88-C.Otton pushed ob at ATL 24 for 8 yards (27-R.Grant).",2023-10-22,2023102205,4063,4,1:34,2,7,32,TB,ATL,Richie Grant,SAF,0,1
2023,14,DEN @ LAC,0.5481191192306867,0.587696237928497,"(1:12) (No Huddle, Shotgun) 2-E.Stick pass short middle to 30-A.Ekeler to LAC 24 for 9 yards (47-J.Jewell).",2023-12-10,2023121010,3087,3,1:12,2,4,85,LAC,DEN,Josey Jewell,ILB,0,1
2023,15,HOU @ TEN,0.5772584048962687,0.5875245577719463,(14:19) (Shotgun) 8-W.Levis pass short right to 10-D.Hopkins to TEN 27 for 4 yards (48-C.Harris).,2023-12-17,2023121703,1948,3,14:19,2,12,77,TEN,HOU,Christian Harris,LB,0,1
2023,15,TB @ GB,0.5173907362510517,0.5875097171840278,(9:02) (Shotgun) 10-J.Love pass short right to 87-R.Doubs pushed ob at GB 32 for 7 yards (27-Z.McCollum).,2023-12-17,2023121700,317,1,9:02,1,10,75,GB,TB,Zyon McCollum,CB,0,1
2023,11,NYG @ WAS,0.5068461372008184,0.5874174040787522,(2:12) (Shotgun) 14-S.Howell pass short middle to 82-L.Thomas to WAS 49 for 8 yards (58-B.Okereke).,2023-11-19,2023111907,2943,3,2:12,2,10,59,WAS,NYG,Bobby Okereke,ILB,0,1
2023,16,SEA @ TEN,0.7195855790354931,0.5862837729326669,(:48) (Shotgun) 17-R.Tannehill pass short right to 10-D.Hopkins pushed ob at TEN 13 for 7 yards (30-M.Jackson).,2023-12-24,2023122407,1958,2,0:48,1,10,94,TEN,SEA,Mike Jackson,CB,0,1
2023,14,TB @ ATL,0.5270958214512402,0.5859413583358528,(7:38) (Shotgun) 9-D.Ridder pass deep right to 5-D.London pushed ob at TB 32 for 26 yards (24-C.Davis).,2023-12-10,2023121000,395,1,7:38,3,8,58,ATL,TB,Carlton Davis III,CB,0,1
2023,4,KC @ NYJ,0.512812707719324,0.5857102397291706,(11:43) (Shotgun) 15-P.Mahomes pass incomplete short right to 24-S.Moore.,2023-10-01,2023100113,209,1,11:43,3,3,18,KC,NYJ,Michael Carter II,CB,0,0
2023,9,MIN @ ATL,0.5406941998950003,0.5853455325041386,(:39) (Shotgun) 15-J.Dobbs pass incomplete short left to 9-T.Jackson (53-N.Landman).,2023-11-05,2023110501,4413,4,0:39,1,10,12,MIN,ATL,Nate Landman,LB,0,0
2023,7,LAC @ KC,0.7159313125464666,0.5850002177003037,(11:28) (No Huddle) 10-J.Herbert pass short right to 7-G.Everett to KC 49 for 8 yards (20-J.Reid).,2023-10-22,2023102209,1131,2,11:28,2,3,57,LAC,KC,Justin Reid,S,0,1
2023,18,BUF @ MIA,0.595022167325039,0.5849260501986632,(3:24) (Shotgun) 1-T.Tagovailoa pass short right to 81-D.Smythe to BUF 43 for 14 yards (21-J.Poyer).,2024-01-07,2024010713,1533,2,3:24,2,7,57,MIA,BUF,Jordan Poyer,FS,0,1
2023,2,BAL @ CIN,0.5404263058275725,0.5844396244092267,(14:00) (Shotgun) 8-L.Jackson pass short middle to 15-N.Agholor to CIN 25 for 8 yards (21-M.Hilton).,2023-09-17,2023091702,3269,4,14:00,2,10,33,BAL,CIN,Mike Hilton,CB,0,1
2023,1,JAX @ IND,0.6756806302714254,0.5841978250799725,(13:35) (Shotgun) 16-T.Lawrence pass incomplete short middle to 7-Z.Jones (44-Z.Franklin).,2023-09-10,2023091003,143,1,13:35,1,10,63,JAX,IND,Zaire Franklin,OLB,0,0
2023,18,SEA @ ARI,0.6085703046153488,0.5841951963444912,(:50) (Shotgun) 7-G.Smith pass short right to 84-C.Parkinson to ARI 46 for 2 yards (44-O.Pappoe).,2024-01-07,2024010712,1890,2,0:50,2,3,48,SEA,ARI,Owen Pappoe,LB,0,1
2023,11,TEN @ JAX,0.8505991198092615,0.5840165488035761,(12:05) (Shotgun) 16-T.Lawrence pass short middle to 17-E.Engram to TEN 20 for 13 yards (44-M.Brown; 56-M.Rice).,2023-11-19,2023111905,3038,4,12:05,3,7,33,JAX,TEN,Mike Brown,SAF,0,1
2023,9,TEN @ PIT,0.6236042372495025,0.5839316067069669,"(9:07) 8-K.Pickett pass short right to 80-D.Washington to TEN 30 for 7 yards (2-A.Al-Shaair, 58-H.Landry).",2023-11-02,2023110200,2546,3,9:07,2,7,37,PIT,TEN,Harold Landry III,LB,0,1
2023,8,NE @ MIA,0.5252197956527421,0.5834787809608074,(6:28) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 10-T.Hill (31-Jo.Jones).,2023-10-29,2023102904,1417,2,6:28,2,6,6,MIA,NE,Jabrill Peppers,FS,0,0
2023,1,LV @ DEN,0.61613525137927,0.5832543588223378,(1:56) (Shotgun) 3-R.Wilson pass short middle to 25-S.Perine to DEN 49 for 6 yards (5-D.Deablo).,2023-09-10,2023091009,1735,2,1:56,1,10,57,DEN,LV,Divine Deablo,LB,0,1
2023,7,SF @ MIN,0.5254498763566574,0.582483275467262,(12:40) (No Huddle) 8-K.Cousins pass short right to 87-T.Hockenson to SF 45 for 1 yard (29-T.Hufanga).,2023-10-23,2023102300,996,2,12:40,1,10,46,MIN,SF,Talanoa Hufanga,SAF,0,1
2023,8,HOU @ CAR,0.5579507176594297,0.5822098573156563,(7:46) (Shotgun) 9-B.Young pass incomplete short left to 19-A.Thielen.,2023-10-29,2023102900,1346,2,7:46,4,2,2,CAR,HOU,Denzel Perryman,MLB,0,0
2023,11,LAC @ GB,0.5647225465219831,0.5821834054006809,"(13:38) (No Huddle, Shotgun) 10-J.Herbert pass short middle to 89-D.Parham to GB 2 for 14 yards (36-A.Johnson, 34-J.Owens).",2023-11-19,2023111903,3092,4,13:38,1,10,16,LAC,GB,Keisean Nixon,CB,0,1
2023,4,KC @ NYJ,0.6451756841704169,0.5820419475624513,(7:45) 2-Z.Wilson pass short right to 20-Bre.Hall to NYJ 39 for 7 yards (20-J.Reid).,2023-10-01,2023100113,580,1,7:45,1,10,68,NYJ,KC,Willie Gay Jr.,LB,0,1
2023,5,DAL @ SF,0.7677911308065309,0.5819402531437096,"(2:07) (Shotgun) 4-D.Prescott pass short middle to 87-J.Ferguson to DAL 42 for 3 yards (26-I.Oliver, 54-F.Warner).",2023-10-08,2023100811,2041,2,2:07,3,5,61,DAL,SF,Isaiah Oliver,SAF,0,1
2023,15,WAS @ LA,0.5164921248235779,0.5818804194823434,"(1:50) (Shotgun) 12-J.Brissett pass short middle to 4-C.Samuel for 3 yards, TOUCHDOWN.",2023-12-17,2023121705,4196,4,1:50,4,3,3,WAS,LA,Quentin Lake,SAF,0,1
2023,13,DET @ NO,0.7818559328478872,0.5816731935457362,(12:31) (Shotgun) 4-D.Carr pass deep right to 17-A.Perry to DET 34 for 30 yards (1-C.Sutton).,2023-12-03,2023120301,1431,2,12:31,3,16,64,NO,DET,Cameron Sutton,CB,0,1
2023,2,NO @ CAR,0.5910419116306496,0.5816324772457251,(13:58) (Shotgun) 4-D.Carr pass short right to 13-M.Thomas to NO 39 for 6 yards (13-T.Hill).,2023-09-18,2023091800,101,1,13:58,3,2,67,NO,CAR,Frankie Luvu,LB,0,1
2023,3,ATL @ DET,0.5329855929165124,0.5815161768837802,(:23) (Shotgun) 9-D.Ridder pass short middle to 8-K.Pitts to ATL 48 for 10 yards (32-B.Branch).,2023-09-24,2023092402,845,1,0:23,2,8,62,ATL,DET,Brian Branch,SAF,0,1
2023,3,TEN @ CLE,0.6274317720733128,0.5813247846809679,(8:07) (Shotgun) 17-R.Tannehill pass short right to 85-C.Okonkwo to TEN 45 for 3 yards (22-G.Delpit).,2023-09-24,2023092401,1429,2,8:07,2,5,58,TEN,CLE,Grant Delpit,SAF,0,1
2023,3,IND @ BAL,0.579252029074419,0.5812738492721916,(5:28) (Shotgun) 10-G.Minshew pass short right to 1-J.Downs to BAL 47 for 7 yards (28-R.Darby).,2023-09-24,2023092400,4834,5,5:28,2,9,54,IND,BAL,Patrick Queen,LB,0,1
2023,5,NO @ NE,0.6113482457119787,0.581185576705138,(9:12) (Shotgun) 4-D.Carr pass short right to 22-R.Shaheed ran ob at NO 19 for 3 yards (27-M.Bryant).,2023-10-08,2023100805,2735,3,9:12,2,7,84,NO,NE,Myles Bryant,CB,0,1
2023,15,PIT @ IND,0.5356781985312893,0.5811051828316441,"(8:28) (No Huddle, Shotgun) 10-M.Trubisky pass short right to 11-A.Robinson to PIT 42 for 6 yards (23-K.Moore).",2023-12-16,2023121601,3562,4,8:28,1,10,64,PIT,IND,Kenny Moore II,CB,0,1
2023,17,NO @ TB,0.5955091527396067,0.5810301817018682,"(12:08) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 22-C.Edmonds ran ob at TB 45 for 10 yards (32-T.Mathieu).",2023-12-31,2023123109,3057,4,12:08,2,10,65,TB,NO,Pete Werner,LB,0,1
2023,4,TB @ NO,0.8769230087807558,0.5807460593260135,(:44) (Shotgun) 4-D.Carr pass short right to 41-A.Kamara to NO 46 for no gain (7-S.Barrett).,2023-10-01,2023100107,1075,1,0:44,1,10,54,NO,TB,Shaquil Barrett,LB,0,1
2023,8,ATL @ TEN,0.6231931486599205,0.580208451411376,(14:26) (Shotgun) 8-W.Levis pass short right to 85-C.Okonkwo pushed ob at TEN 27 for 12 yards (20-D.Alford).,2023-10-29,2023102907,1009,2,14:26,2,8,85,TEN,ATL,Dee Alford,CB,0,1
2023,14,IND @ CIN,0.6439806851681332,0.580083301170692,(13:34) (Shotgun) 10-G.Minshew pass incomplete short right to 85-A.Ogletree.,2023-12-10,2023121003,101,1,13:34,3,8,73,IND,CIN,D.J. Ivey,CB,0,0
2023,13,CAR @ TB,0.8374958909521983,0.580001252468685,(9:34) (Shotgun) 6-B.Mayfield pass short right to 13-M.Evans to TB 48 for 5 yards (25-X.Woods; 8-J.Horn).,2023-12-03,2023120304,443,1,9:34,1,10,57,TB,CAR,Xavier Woods,FS,0,1
2023,10,CAR @ CHI,0.5268637700610181,0.5799381126180048,(6:28) (Shotgun) 9-B.Young pass short middle to 88-T.Marshall to CAR 36 for 11 yards (4-E.Jackson).,2023-11-09,2023110900,2843,3,6:28,2,10,75,CAR,CHI,Jaylon Johnson,CB,0,1
2023,15,NYJ @ MIA,0.5766585248486603,0.5798189389710787,(4:52) (Shotgun) 14-T.Siemian pass short middle to 83-T.Conklin to NYJ 27 for 10 yards (40-N.Needham).,2023-12-17,2023121701,3588,4,4:52,3,6,83,NYJ,MIA,Nik Needham,DB,0,1
2023,3,HOU @ JAX,0.7390697280838427,0.5796776690900459,"(:35) (Shotgun) 7-C.Stroud pass incomplete short right to 3-N.Dell (32-Ty.Campbell). The Replay Official reviewed the incomplete pass ruling, and the play was REVERSED. (Shotgun) 7-C.Stroud pass short right to 3-N.Dell pushed ob at HOU 44 for 6 yards (32-Ty.Campbell).",2023-09-24,2023092404,2063,2,0:35,3,6,62,HOU,JAX,Tyson Campbell,CB,0,1
2023,15,LAC @ LV,0.6373566693527362,0.5796431745064992,(11:08) (Shotgun) 2-E.Stick pass incomplete deep right to 82-A.Erickson.,2023-12-14,2023121400,1408,2,11:08,2,7,64,LAC,LV,Nate Hobbs,CB,0,0
2023,10,NO @ MIN,0.5078732033974597,0.5796322244881722,(7:55) (Shotgun) 4-D.Carr pass incomplete short left to 22-R.Shaheed [44-J.Metellus].,2023-11-12,2023111204,468,1,7:55,3,5,47,NO,MIN,D.J. Wonnum,LB,0,0
2023,18,LA @ SF,0.5062130649239371,0.57961521363877,(15:00) (Shotgun) 14-S.Darnold pass short right to 19-D.Samuel pushed ob at SF 31 for 6 yards (44-A.Witherspoon).,2024-01-07,2024010710,55,1,15:00,1,10,75,SF,LA,Ahkello Witherspoon,CB,0,1
2023,16,JAX @ TB,0.5691931624185962,0.5795875268776912,(3:25) (Shotgun) 6-B.Mayfield pass short middle to 13-M.Evans to JAX 45 for 5 yards (33-D.Lloyd).,2023-12-24,2023122408,644,1,3:25,2,4,50,TB,JAX,Devin Lloyd,LB,0,1
2023,16,IND @ ATL,0.7018396314524515,0.5794132330264271,(12:17) (Shotgun) 10-G.Minshew pass short left to 83-K.Granson pushed ob at ATL 43 for 11 yards (3-J.Bates).,2023-12-24,2023122402,3388,4,12:17,4,1,54,IND,ATL,A.J. Terrell,CB,0,1
2023,8,MIN @ GB,0.5389068493667903,0.579314528576721,(6:29) (Shotgun) 10-J.Love pass incomplete short middle to 88-L.Musgrave.,2023-10-29,2023102902,575,1,6:29,3,6,64,GB,MIN,Josh Metellus,SAF,0,0
2023,10,SF @ JAX,0.5429341732948667,0.5792534270941704,"(11:42) 13-B.Purdy pass short middle to 11-B.Aiyuk for 13 yards, TOUCHDOWN.",2023-11-12,2023111203,221,1,11:42,1,10,13,SF,JAX,Tyson Campbell,CB,0,1
2023,8,NO @ IND,0.5408738189253667,0.5789047359036934,(14:21) (Shotgun) 10-G.Minshew pass short left to 11-M.Pittman to IND 31 for 2 yards (29-P.Adebo).,2023-10-29,2023102903,100,1,14:21,3,6,71,IND,NO,Alontae Taylor,CB,0,1
